,text,Label,Score
1278,wtf ray still haven39t shave creeper beard,NEGATIVE,0.9945487380027772
1279,awesome vid,POSITIVE,0.9998481273651124
1280,one funnyredheart,NEGATIVE,0.9884743094444276
1281,nut thing say squrill hiding nut dogs hair see,NEGATIVE,0.9445829391479492
1282,kangaroo reminds knuckle new design,POSITIVE,0.9436498880386353
1283,,POSITIVE,0.6309077739715576
1284,fuck going kangaroo,NEGATIVE,0.9992035031318665
1285,4 cats really,NEGATIVE,0.9618452191352844
1286,bring back quotthe comment question dayquot,POSITIVE,0.7635500431060791
1287,hay ray want start show like urs tips also recommend making video start making show props u ur guest host ur idole,POSITIVE,0.774941623210907
1288,laughed hard said even fuck bro lmao xd,NEGATIVE,0.8049049377441406
1289,nice episode laughed ass,POSITIVE,0.9995928406715392
1290,oh vader got new work,POSITIVE,0.9994242191314696
1291,fucker,NEGATIVE,0.9967628717422484
1292,lol,NEGATIVE,0.9438178539276124
1293,href best boy electric brdarth vader,POSITIVE,0.7755357027053833
1294,even fuck ray,NEGATIVE,0.9954956769943236
1295,funny stuff,POSITIVE,0.999799907207489
1296,want riley rewind,NEGATIVE,0.9996942281723022
1297,anyone else notice face shaved last frame,NEGATIVE,0.9964709281921388
1298,ray lt3,POSITIVE,0.989702582359314
1299,good impression angry cat ray,POSITIVE,0.999032735824585
1300,kangaroo yolo lifted,NEGATIVE,0.9699694514274596
1301,looks like dog,NEGATIVE,0.9905616641044616
1302,come don39t wrap show upbrone episode per week perfect still hilarious,POSITIVE,0.99974924325943
1303,lol 69,NEGATIVE,0.9405618906021118
1304,hiding nuts joke,NEGATIVE,0.999088168144226
1305,,NEGATIVE,0.8812217712402344
1306,really dont want show end,NEGATIVE,0.9984511137008668
1307,quoti 4 catsquot href hater,NEGATIVE,0.9079990983009338
1308,kangaroo39s zoos fight club looking innocent like quoti got muscles mothers sidequot know zoo39s animals fight club always knew,POSITIVE,0.9837406277656556
1309,first,POSITIVE,0.9977535605430604
1310,someone actually injected steroids rejected familyyou guys assholes,NEGATIVE,0.9995923638343812
1311,oh meth,POSITIVE,0.9366456866264344
1312,669 videos heh,NEGATIVE,0.9854972958564758
1313,says guy meth,NEGATIVE,0.984346866607666
1314,wonder retiring equals three result often runaway thoughts podcasts,NEGATIVE,0.9986509680747986
1315,man you39re great,POSITIVE,0.9998676776885986
1316,talk first person shooters lmao,POSITIVE,0.9702978134155272
1317,isnt kenguru tekken,NEGATIVE,0.99433571100235
1318,next videos post quoti approve messagequot diferent accents,POSITIVE,0.9822291135787964
1319,funniest video you39ve made yet,POSITIVE,0.9998268485069276
1320,bernese mountain dog they39re really peaceful dog never hurt anything xd,POSITIVE,0.9987910389900208
1321,even fuck bruh xdd,NEGATIVE,0.9870200157165528
1322,squirrel awesome,POSITIVE,0.999821960926056
1323,669 vidioes lolololololololololoololololpololololololo,NEGATIVE,0.9883527159690856
1324,name equals three episode quotafter shiatquot,NEGATIVE,0.9979173541069032
1325,seems like kangaroo quotrappingquot showing quotmusclequot lol,NEGATIVE,0.9897337555885316
1326,1856th comment fuck almost first,NEGATIVE,0.985069990158081
1327,345 fluffer anna akana hahahahaa,NEGATIVE,0.9763041138648988
1328,woa you39re video39s improving,POSITIVE,0.9716107249259948
1329,cat impression tho,POSITIVE,0.8559034466743469
1330,don39t turn around kangaroo punchbrget donkey punch haha fuck,NEGATIVE,0.9886038303375244
1331,koalas aren39t bears,NEGATIVE,0.9827425479888916
1332,expecting smelly nuts joke due squirel hidings nuts laundry basket,NEGATIVE,0.998474895954132
1333,stop madafuka stop,NEGATIVE,0.9991187453269958
1334,buffed kangaroo read somewhere internet something disease sickness sort apparently makes u buffed yes also people quotsufferingquot whatever,NEGATIVE,0.9955780506134032
1335,low myostatin,NEGATIVE,0.9993360638618468
1336,it39s censored,POSITIVE,0.6364272832870483
1337,somebody give massage end video say approve massage,POSITIVE,0.992801308631897
1338,koala koala bear,NEGATIVE,0.974543571472168
1339,href,NEGATIVE,0.995889127254486
1340,rewiew frozen censored,NEGATIVE,0.9993945360183716
1341,good time retire episode bruh,POSITIVE,0.9992210865020752
1342,fluffer credits,NEGATIVE,0.9994494318962096
1343,damn got scared,NEGATIVE,0.9881632924079896
1344,4 cats get lonely,NEGATIVE,0.9891669750213624
1345,r censors,NEGATIVE,0.9974773526191713
1346,dying video,NEGATIVE,0.9974263310432434
1347,best epp like year,POSITIVE,0.9997028708457948
1348,kangaroo video big worldstar,POSITIVE,0.969935655593872
1349,kinda hoping kangaroo jack joke,NEGATIVE,0.9951342940330504
1350,ray watch flappy bird animation kud,POSITIVE,0.8871011734008789
1351,3939oh gawwhd3939,NEGATIVE,0.9874144196510316
1352,message,NEGATIVE,0.995605766773224
1353,eh kangourous aus,POSITIVE,0.7331545948982239
1354,cat impression pretty good,POSITIVE,0.9998462200164796
1355,even spot bro,NEGATIVE,0.975592851638794
1356,kangaroos steroids weird pets person meth getting arrested xd interesting,POSITIVE,0.9728941917419434
1357,lastpersonwearingturbanpersonwearingturban,POSITIVE,0.9812785387039183
1358,wonder sports announcer taiwan would say kangaroo,NEGATIVE,0.8521198034286499
1359,href darth vader,NEGATIVE,0.9801329374313354
1360,href darth vader xd,NEGATIVE,0.9716829657554626
1361,hahahaha funny ray ur jokes still suc,NEGATIVE,0.9997652173042296
1362,wait what39s ray leaving someone pls help i39m scared,NEGATIVE,0.9995511174201964
1363,though square cant spell right yeah going hide dogs u know,NEGATIVE,0.9971357583999634
1364,plot twist cop actually meth,NEGATIVE,0.6950308680534363
1365,kangaroo serious roids,NEGATIVE,0.9762618541717528
1366,jesus man,NEGATIVE,0.9446920156478882
1367,fuck sake don39t end show please u one youtubers still actually funny,NEGATIVE,0.9967045187950134
1368,dude post video one one stop showing it39s embarrassing you39re funny,NEGATIVE,0.9997583031654358
1369,wwow kangarow,NEGATIVE,0.9815736413002014
1370,0o dat kangaroo,NEGATIVE,0.9933417439460754
1371,nice,POSITIVE,0.9998475313186646
1372,even fuck bra,NEGATIVE,0.9809486865997314
1373,wise man said don39t give fuck you39re saying don39t give fuck,NEGATIVE,0.9851470589637756
1374,male kangaroos don39t pouches saying,NEGATIVE,0.9360620379447936
1375,lol credits quotbest boy electricquot quotdarth vaderquot,NEGATIVE,0.8308752775192261
1376,ray turned podcaster,NEGATIVE,0.9836680293083192
1377,poor kangaroo steroids nothing else,NEGATIVE,0.9989176988601683
1378,ur shows finally get better better normalle good long timeand u gonne quit,NEGATIVE,0.998790681362152
1379,awesome kanga,POSITIVE,0.999846339225769
1380,thats red kangeroo,NEGATIVE,0.923867404460907
1381,meth,NEGATIVE,0.998282551765442
1382,know fucks give yeah burried back yard,NEGATIVE,0.9918920993804932
1383,even fuck bro lol,NEGATIVE,0.9875384569168092
1384,really hoping quotkangaroo jack39dquot joke,NEGATIVE,0.9976227879524232
1385,want youtube video reviews less pod castslike post,NEGATIVE,0.9991841912269592
1386,quotmeoquot cat,NEGATIVE,0.9808943867683412
1387,sorry say quoti real australianquot,POSITIVE,0.9925425052642822
1388,hey people follow please singing channel need followers thanks,NEGATIVE,0.9813517928123474
1389,please don39t stop making show,NEGATIVE,0.8928282260894775
1390,someone39s liftin,POSITIVE,0.8856313228607178
1391,sometimes like hide nuts laundry basket mum gets bit surprise goes wash clothes though,NEGATIVE,0.5559120178222656
1392,great episode ray laughed ass keep good work brgreetings poland,POSITIVE,0.9998394250869752
1393,come 2 videos,NEGATIVE,0.9895411133766174
1394,best video ray,POSITIVE,0.9997102618217468
1395,look safiticated facial hair need cardigan leather pouches set lol,NEGATIVE,0.9768268465995787
1396,hahah u even fck haha ure best seriously,POSITIVE,0.9973689317703248
1397,ray nutz,POSITIVE,0.6258196234703064
1398,flush darn toilet bro,NEGATIVE,0.9980888962745668
1399,welcome gun show damn,POSITIVE,0.9966689944267272
1400,anyone else thought scrat ice age squirrel video,NEGATIVE,0.9975800514221193
1401,lol love bubbles impression,POSITIVE,0.9997358918190002
1402,ah read week kangaroo39s really flex attract mate guy probably scores plenty,POSITIVE,0.9971702694892884
1403,enjoy steel last,POSITIVE,0.999858260154724
1404,still quoti approve messagequot don39t get,NEGATIVE,0.955605149269104
1405,kangaroo muscled cause it39s big red male,NEGATIVE,0.865516722202301
1406,hahahahahha href loled,NEGATIVE,0.996123731136322
1407,href nutthing say,NEGATIVE,0.9922800064086914
1408,arkansas game fish also saved officers ped39s lives shootout west memphis walmart guys killed two cops wounded another,POSITIVE,0.922468364238739
1409,that39s another reason australia deadliest country,NEGATIVE,0.996215522289276
1410,omfg guys face fcking funny,POSITIVE,0.9984745383262634
1411,friend he39s kangaroo name arnold,POSITIVE,0.989284098148346
1412,fucking love ray william johnson haahahaahahhahahahahaahahahah,POSITIVE,0.9869049191474916
1413,smeagle,NEGATIVE,0.9978684186935424
1414,america would see policeman like,POSITIVE,0.7808488011360168
1415,might something wrong kangaroo that39s messed,NEGATIVE,0.9991751313209534
1416,nan,POSITIVE,0.7481210231781006
1417,aussie power,POSITIVE,0.9996274709701538
1418,see kangaroos like x10 ten backyard,POSITIVE,0.9825949668884276
1419,bearded rey way funnier facial harred rey,POSITIVE,0.9903563857078552
1420,someone send sir fedora,NEGATIVE,0.8968471884727478
1421,eyes,POSITIVE,0.9965971112251282
1422,dog looks seriously confused lol,NEGATIVE,0.9987236857414246
1423,laught ass part cop,NEGATIVE,0.9660932421684264
1424,please shave,POSITIVE,0.9440761804580688
1425,squirrel within inches good hiding hole,NEGATIVE,0.978455364704132
1426,fuck cops mean game wardens,NEGATIVE,0.9988964796066284
1427,fuck podcast continue equals three please,NEGATIVE,0.994357168674469
1428,pet squirrel would pretty sweet though,POSITIVE,0.9983872175216676
1429,rebirth zyzz brah,POSITIVE,0.9974923133850098
1430,great one truly feels like one mature episodes far,POSITIVE,0.9998645782470704
1431,can39t believe still chuckle quotshietquot end haha sad you39ll departing venture soon don39t,NEGATIVE,0.998810887336731
1432,ray don39t stop equals 3,POSITIVE,0.9140551686286926
1433,quotthe squirrel ends hiding nuts laundry basketquot,NEGATIVE,0.9990161657333374
1434,looked like driving correct side road,POSITIVE,0.9993440508842468
1435,bfacepalmb don39t call koala bears they39re koalas,NEGATIVE,0.9953232407569884
1436,kangaroo something,NEGATIVE,0.5427490472793579
1437,koala bear it39s marsupialbrbr,NEGATIVE,0.9981813430786132
1438,ray giving kangaroo american accent wtf,NEGATIVE,0.9956626296043396
1439,koala39s aren39t bears,NEGATIVE,0.9735243320465088
1440,ahcute squirlyheartsuit,POSITIVE,0.9962416887283324
1441,dianabol good,NEGATIVE,0.9983062744140624
1442,love thumbsupthumbsupthumbsupthumbsupcatwithtearsofjoy,POSITIVE,0.9998791217803956
1443,kangaroo it39s steroids,NEGATIVE,0.9912554025650024
1444,solid episode enjoyed thoroughly,POSITIVE,0.9998797178268432
1445,nope benching wombats,NEGATIVE,0.8713625073432922
1446,damn one ripped ass kangaroo like wtf even 6pacpouch,NEGATIVE,0.9986489415168762
1447,dream vid got dejavu,POSITIVE,0.9670722484588624
1448,used censor words like fuck like better without bleep ticks hes slowly giving less fucks show since last year,NEGATIVE,0.666549801826477
1449,mu href,NEGATIVE,0.9915695786476136
1450,omg funny hahahaha,POSITIVE,0.9853594303131104
1451,much better stupid podcast,POSITIVE,0.5509116053581238
1452,u bench bra lmao,NEGATIVE,0.9958488941192628
1453,kangaroo jack got jacked p,NEGATIVE,0.996074676513672
1454,koalas nothing bears koalas,NEGATIVE,0.973422348499298
1455,hahaha hilarious ray back,POSITIVE,0.9986507296562196
1456,isn39t koala bear it39s koala,NEGATIVE,0.998178005218506
1457,dub squirrel video,NEGATIVE,0.9989357590675354
1458,quotyou know fucks give yea well buried backyardquot lml,NEGATIVE,0.9976025223731996
1459,i39m loving beard ray,POSITIVE,0.9978971481323242
1460,squrrell great great great grandson guy ice age,POSITIVE,0.9978945851325988
1461,gtav cops real,POSITIVE,0.9991409778594972
1462,cop brutal,NEGATIVE,0.9878756403923036
1463,haha nothing personal ray really shave look attractive younger without beard,NEGATIVE,0.5526672005653381
1464,shave hobo bear dude,NEGATIVE,0.9895325899124146
1465,looks like somebody missed leg day,NEGATIVE,0.9996007084846495
1466,dat myostatinrelated muscle hypertrophy doe,NEGATIVE,0.99457186460495
1467,it39s koalas koala bears ffs americans told throughout 9039s steve erwin teach still get wrong aren39t bears,NEGATIVE,0.9980887770652772
1468,hey kanguru deciece,NEGATIVE,0.9504283666610718
1469,even fuck bro hahahaha,NEGATIVE,0.993571162223816
1470,don39t love australia br,NEGATIVE,0.7291582822799683
1471,brobrshave,NEGATIVE,0.9637448787689208
1472,imagine ray william johnson playing movie steve carell jim carrey farell wouldn39t amazing,POSITIVE,0.9085554480552672
1473,ah man u guys mr vadar working u yup best guy electric business hear controls electrons jedi powers,POSITIVE,0.9779877662658693
1474,even fuck bro,NEGATIVE,0.9936931133270264
1475,even fuck bro,NEGATIVE,0.9936931133270264
1476,screamed said arkansas game fish state felt bad guy looked terrified,NEGATIVE,0.9993630051612854
1477,like anna fluffer,POSITIVE,0.9980849027633668
1478,watch video end brfearfulface fuck,NEGATIVE,0.9767735004425048
1479,kangaroo real that39s impossible look biatch,NEGATIVE,0.9995079040527344
1480,kangaroo must jack lot ehh,NEGATIVE,0.993697464466095
1481,brutal police states shows people afraid never go america,NEGATIVE,0.9610416889190674
1482,look definition,POSITIVE,0.9955020546913148
1483,im kinda sad welcome imgur 2 months ago,NEGATIVE,0.996455192565918
1484,oh god laughed hard methhead,NEGATIVE,0.916159689426422
1485,fuck,POSITIVE,0.8601195216178894
1486,ray retiring 3,NEGATIVE,0.9968763589859008
1487,think kangaroo sick,NEGATIVE,0.9992955923080444
1488,lol darth vader,POSITIVE,0.9854108095169068
1489,awesome episode p,POSITIVE,0.9998522996902466
1490,he39s kangaroo jacked,NEGATIVE,0.986652672290802
1491,kanga cellmate joke couldve easily slipped burry nut kinda deal,NEGATIVE,0.9974573254585266
1492,squirrel,POSITIVE,0.9920045733451844
1493,hey everyone everyone hey uhm hi bri nothing say,NEGATIVE,0.9811668992042542
1494,kangaroo jacked,NEGATIVE,0.98643559217453
1495,kangaroo jacked,NEGATIVE,0.98643559217453
1496,use buff kangaroos brfor breeding,NEGATIVE,0.9445338249206544
1497,totally dont make videos trust,NEGATIVE,0.999233603477478
1498,god methead,NEGATIVE,0.9993544220924376
1499,kangaroo looks like doublemuscling mutation represses myostatin protein consequently augmenting muscle growth it39s genetic mutation nothing worry happens dogs cattle,NEGATIVE,0.988631784915924
1500,cute video clip squirrel lolol awesome buff kangaroo haha,POSITIVE,0.9981675148010254
1501,kangaroo39s jack39d get,NEGATIVE,0.9917734265327454
1502,lol imagine faces came along red kangaroo they39d freak,NEGATIVE,0.975305438041687
1503,holy shit kangaroo beast bet would badass boxing ring,NEGATIVE,0.8805752992630005
1504,sad see shuting epizode,NEGATIVE,0.9997228980064392
1505,oh hey,POSITIVE,0.9985236525535583
1506,,POSITIVE,0.9475017189979552
1507,make cat lady,POSITIVE,0.6482300758361816
1508,dude school got arrested youtube search dude bike gets tackled cop,NEGATIVE,0.9972634315490724
1509,6th videobr,POSITIVE,0.8821006417274475
1510,thats ray william johnson approves taht message,POSITIVE,0.9981256127357484
1511,,POSITIVE,0.9708178639411926
1512,kangaroo fucking insane regularly see kangaroos i39ve never seen,NEGATIVE,0.982008695602417
1513,best video,POSITIVE,0.9998371601104736
1514,love squirrel maybe kangaroo,POSITIVE,0.9963397979736328
1515,haha four cats cat man,NEGATIVE,0.9888577461242676
1516,girlfriend like ben bernake beard,NEGATIVE,0.9950746893882751
1517,nan,POSITIVE,0.7481210231781006
1518,hahaha,POSITIVE,0.8176082372665405
1519,nice one right mate biggups,POSITIVE,0.9997005462646484
1520,danm jmennui de tasha cest video font penser elle pcq aimait les regarder ensemble,NEGATIVE,0.8839001059532166
1521,love ending shiyett,POSITIVE,0.9998437166213988
1522,kangaroo thing fucked shouldn39t like,NEGATIVE,0.999002993106842
1523,39roo fuckin39 jacked,NEGATIVE,0.9986636638641356
1524,equals three chhit come dude,NEGATIVE,0.7007516622543335
1525,arkansas yet i39m still fucked state,NEGATIVE,0.998584508895874
1526,169 dislikes lol,NEGATIVE,0.993070662021637
1527,even fuck part made laugh i39ve got severe toothache,NEGATIVE,0.9906845092773438
1528,flexin39 ya,POSITIVE,0.9825257062911988
1529,think officer took dude must first watched kangaroo video p lol,NEGATIVE,0.9934375882148744
1530,want pet squirrel,NEGATIVE,0.9969831109046936
1531,black men fear buffed kangaroos prison brbrbr href,NEGATIVE,0.9923993945121764
1532,race attack lucky mutha fuken camera man wasnt near would knocked outbrmr roo,NEGATIVE,0.9975109100341796
1533,dbol,NEGATIVE,0.9984259605407716
1534,hahah quotdo even fuck broquot,NEGATIVE,0.9957551956176758
1535,every time,POSITIVE,0.9954765439033508
1536,that39s get australia saying roo39s size aren39t uncommon,NEGATIVE,0.997524082660675
1537,,POSITIVE,0.8077962398529053
1538,guess say squirrel nutted bitch,NEGATIVE,0.9734740853309632
1539,video say hes leaving 3,NEGATIVE,0.9976540207862854
1540,6,POSITIVE,0.9097813367843628
1541,kangaroo weird overdeveloped muscle disease lol,NEGATIVE,0.9987473487854004
1542,new youtube comment system sweet,POSITIVE,0.9963645339012146
1543,omg 4 cats wonder crazy,POSITIVE,0.9902335405349731
1544,funny loo nice video choices,POSITIVE,0.9997679591178894
1545,squaids,NEGATIVE,0.9943476319313048
1546,three awesomebr,POSITIVE,0.9998621940612792
1547,thought retiring 3,NEGATIVE,0.9935677647590636
1548,guess thats new kangaroo jacked,NEGATIVE,0.9956350922584534
1549,butt pug,NEGATIVE,0.9953963160514832
1550,best episode,POSITIVE,0.9993925094604492
1551,guess name must39ve beenkangaroo jack39d,NEGATIVE,0.9973189234733582
1552,want know something haven39t seen 4 minutes videos runaway thoughts podcast don39t even know love videos,POSITIVE,0.9271159172058104
1553,oh god expression methead damn funny,NEGATIVE,0.9980798959732056
1554,don39t mess roo39s,NEGATIVE,0.9841911792755128
1555,kangaroo jacked,NEGATIVE,0.9973809123039246
1556,feeling would show squirrel video,NEGATIVE,0.995184361934662
1557,damn cop grabbed dude hair,NEGATIVE,0.9894667267799376
1558,u even lift bro,NEGATIVE,0.7069092988967896
1559,yay new vid,POSITIVE,0.7005561590194702
1560,quotdo even fuck broquot needs everywhere,NEGATIVE,0.981314480304718
1561,,POSITIVE,0.9323109984397888
1562,hahahahahahahahahaa,NEGATIVE,0.985340178012848
1563,rpxm13,NEGATIVE,0.9736154079437256
1564,much better episode last week,NEGATIVE,0.7728989720344543
1565,raywilliamjohnson top,POSITIVE,0.999809205532074
1566,may think kangaroo looks weird funny that39s attract female kangaroos,POSITIVE,0.9770128726959229
1567,it39s first time i39m commenting,POSITIVE,0.9663061499595642
1568,ray stop making shorter videos slowly push us away going end channel lease end good note,POSITIVE,0.9823768138885498
1569,welcome australia,POSITIVE,0.9998238682746888
1570,1266th,POSITIVE,0.9884286522865297
1571,hate say hate person i39m feeling beard c great vid,POSITIVE,0.9945481419563292
1572,wo,POSITIVE,0.5430637001991272
1573,href ray fart,NEGATIVE,0.9971631169319152
1574,6 videos ehh,NEGATIVE,0.9826387166976928
1575,yes willus,POSITIVE,0.9996614456176758
1576,fuck meth heads crack heads burn,NEGATIVE,0.9961339235305786
1577,lmao quotdo even fuck broquot,NEGATIVE,0.99558025598526
1578,omg squirrel video cutee xd lt3,NEGATIVE,0.9935973882675172
1579,even fuck bro lol,NEGATIVE,0.9850267767906188
1580,6th video,POSITIVE,0.9915278553962708
1581,glad reviewed squirrel video saw first time today thought quot man hilarious ray review thisquot made night,POSITIVE,0.9994831085205078
1582,one fucking funny except meth guy kind boring funniest one,POSITIVE,0.9985600113868712
1583,best video,POSITIVE,0.9997138381004332
1584,kangaroo though look healthy,NEGATIVE,0.9996917247772216
1585,excellent episode,POSITIVE,0.999859094619751
1586,thank ray making laugh,POSITIVE,0.999818742275238
1587,anyone noticed href best boy electric darth vader oo,NEGATIVE,0.95596444606781
1588,hahaha always shiet thing end,NEGATIVE,0.9683675765991212
1589,quotdo even fuck broquot hahahaha,NEGATIVE,0.9936102032661438
1590,fucking cute,POSITIVE,0.999595582485199
1591,according ray kangas american accents btw look like stand,NEGATIVE,0.985375165939331
1592,want pet squiwwell,NEGATIVE,0.994817316532135
1593,ray shi,POSITIVE,0.9930247068405152
1594,cellmate going hide nuts fur know mean xd,NEGATIVE,0.9979152083396912
1595,great videos dude,POSITIVE,0.9998642206192015
1596,heeyy waduup make videos mind checking em thanks whole lot,POSITIVE,0.8326689004898071
1597,pew pew pew,NEGATIVE,0.902443826198578
1598,kangaroos ride workbrbrstraya,NEGATIVE,0.9617574214935304
1599,39roo genetic defect causes double muscular mass like biceps twice large two biceps per arm,NEGATIVE,0.9892471432685852
1600,kangaroo gonna bury squirrly nuts meth head,NEGATIVE,0.9968799352645874
1601,let get straight 301 views 12360 likes makes sense,NEGATIVE,0.9977636337280272
1602,kangaroo penguins madagascar series,POSITIVE,0.9713088870048524
1603,day cat growl doe xd,NEGATIVE,0.9853262901306152
1604,want kangaroo next kong fu panda movie,NEGATIVE,0.9954351782798768
1605,make kangaroo jack joke saying jacked,NEGATIVE,0.9956771731376648
1606,facewithtearsofjoyfacewithtearsofjoylol,NEGATIVE,0.6970565319061279
1607,hate console wars people bring computers saying they39re better reality x boxs playstation computers,NEGATIVE,0.9880409240722656
1608,kanguroo roids man,NEGATIVE,0.5920725464820862
1609,great episode man,POSITIVE,0.9998637437820436
1610,mad bruh lolol kangroo fucking jacked loll,NEGATIVE,0.9991077780723572
1611,still gitting even hilarious,POSITIVE,0.9998377561569214
1612,best comments end,POSITIVE,0.9858350157737732
1613,haha lol funny,POSITIVE,0.999819815158844
1614,there39s something dead faceoops sorry it39s beard,NEGATIVE,0.9997252821922302
1615,people don39t believe evolution,NEGATIVE,0.9945401549339294
1616,squirrel like ive buried loads nuts laundry basket mothers disappointed,NEGATIVE,0.9992555975914
1617,kangaroo though xd,NEGATIVE,0.9466016888618468
1618,video funny fuck,POSITIVE,0.993363618850708
1619,6 videos wtf,NEGATIVE,0.9118327498435974
1620,achy breaky 2,NEGATIVE,0.9331250190734864
1621,last one like cod irl,NEGATIVE,0.9980552196502686
1622,ray looks nice hair slighly neater video,POSITIVE,0.9835240244865416
1623,yayy state finally something enjoy watching,POSITIVE,0.9988287091255188
1624,check gains kangaroo,POSITIVE,0.9986860156059264
1625,comment question,NEGATIVE,0.9791399240493774
1626,ya even fuck brah aha,NEGATIVE,0.9962181448936462
1627,least squirrel didn39t put ass,NEGATIVE,0.9892559051513672
1628,koala bear attached name koala39s marsupial sub group animals mammal family fyi male kangaroos actually box one stupid enough get close boxing joke would appropriate side note tastebrnice,POSITIVE,0.9835214614868164
1629,beards coming raja bin jihad,NEGATIVE,0.964442253112793
1630,koalas ray koala bears,NEGATIVE,0.9815084338188172
1631,gotta hide nut,NEGATIVE,0.9942123293876648
1632,one funnier 339s i39ve seen,POSITIVE,0.8628465533256531
1633,bestest accurate cat impression youtube,POSITIVE,0.9990109205245972
1634,plz don39t quit youtube videos ray i39m sure didn39t mean tweet wanted end series plz stay 39,NEGATIVE,0.9905070066452026
1635,watch bob saget child become inspired,POSITIVE,0.951223850250244
1636,ah want pet squirrel,NEGATIVE,0.995640993118286
1637,,POSITIVE,0.9963245987892152
1638,fluffer anna akana,POSITIVE,0.7013017535209656
1639,ray end 3 please atleast onceamonth,NEGATIVE,0.993100881576538
1640,it39s steroids,NEGATIVE,0.9880359768867492
1641,come kangaroo u mirin brahh haha,NEGATIVE,0.9842358827590942
1642,lol,NEGATIVE,0.9438178539276124
1643,1 live arkansas,POSITIVE,0.9849315881729126
1644,href boy electricbrdarth vader,NEGATIVE,0.7735713720321655
1645,4 cats,POSITIVE,0.9969013929367064
1646,you39re hilarious rey,POSITIVE,0.9998759031295776
1647,you39re hilarious rey,POSITIVE,0.9998759031295776
1648,every video 9gag tv way,NEGATIVE,0.9974810481071472
1649,remembered dont censor vids anymore,NEGATIVE,0.9914950132369996
1650,marsupial kangaroo jacked,NEGATIVE,0.9954291582107544
1651,maybe someone giving steroids,NEGATIVE,0.9977850914001464
1652,note self don39t drink orange juice watching equals three it39s hard laugh,NEGATIVE,0.995654821395874
1653,episode lame,NEGATIVE,0.9997929930686952
1654,first,POSITIVE,0.9977535605430604
1655,put vines,POSITIVE,0.5572130084037781
1656,one noticed 6 uploaded video,NEGATIVE,0.9972612857818604
1657,way ray says cute new cracking adorable though,POSITIVE,0.9997976422309875
1658,ray really gone hill video little views compared ones,NEGATIVE,0.99510657787323
1659,male roos don39t pouch,NEGATIVE,0.9787926077842712
1660,301 view 10934 th like,POSITIVE,0.7330965399742126
1661,know i39ll using quotdo even fuck broquot,NEGATIVE,0.9952704310417176
1662,meth head looked like smeagol lord rings,NEGATIVE,0.9965478777885436
1663,watch happy birthday brendon creepy,POSITIVE,0.999242663383484
1664,kangaroo words quotdo even fuck broquot tshirt life complete,NEGATIVE,0.9710392355918884
1665,even jump bro,NEGATIVE,0.6346374154090881
1666,arkansas part game fish mess us pay price,POSITIVE,0.990059733390808
1667,days podcast come,NEGATIVE,0.9925684928894044
1668,even fuck bro,NEGATIVE,0.9956660270690918
1669,301 views 831 comments h,NEGATIVE,0.9787384867668152
1670,koalas aren39t bears mate,NEGATIVE,0.9943414926528932
1671,10th,POSITIVE,0.999091625213623
1672,grinningfacewithsmilingeyes,NEGATIVE,0.6970565319061279
1673,ray dont go c,NEGATIVE,0.931086003780365
1674,can39t believe ray still extra vid end hahahaha,NEGATIVE,0.9876247644424438
1675,need second thoughts ray smoke meth href,NEGATIVE,0.9969748258590698
1676,kangaroo must australian work knuckles echidna,NEGATIVE,0.9972594976425172
1677,ima go find nut,POSITIVE,0.9932737350463868
1678,one best videos long time keep ray,POSITIVE,0.9998548030853271
1679,four cats explains crazy muzzle thing going,NEGATIVE,0.9772586226463318
1680,therres one 613k calld kangaroo steroyds,NEGATIVE,0.973758578300476
1681,face made hahah,POSITIVE,0.9993815422058104
1682,,POSITIVE,0.9668781757354736
1683,pointing think gun g18,NEGATIVE,0.9903649687767028
1684,like could even find mass,NEGATIVE,0.9826404452323914
1685,lol,NEGATIVE,0.9438178539276124
1686,know little guns know one officer holding looks like glock halflife,NEGATIVE,0.9991969466209412
1687,figured meth head,POSITIVE,0.951633870601654
1688,shave fbb beard,NEGATIVE,0.9816469550132751
1689,thanks ray sleep peace,POSITIVE,0.9991527795791626
1690,cool video see watchvyecak3skbi4,POSITIVE,0.9996577501296996
1691,game wardens must authority whatever state one thinking cop got shot leg lost job guy chasing got game warden endangering life everyone else suppose call cops see going,NEGATIVE,0.9996862411499025
1692,anyone else feel bad guy end obviously scared shitless running scared i39ve met enough drug addicts know they39re awful,NEGATIVE,0.9911381602287292
1693,yayaayayayay,POSITIVE,0.644399881362915
1694,i39m russia it39s normal,POSITIVE,0.7967182397842407
1695,one best episodes recently,POSITIVE,0.9998692274093628
1696,yearskangaroo jack liftin39,POSITIVE,0.9920583367347716
1697,rwj really phoned one lol,NEGATIVE,0.9821848273277284
1698,lol pretty sure one wants live breaking bad lifestyle anyways way things turned kind point,NEGATIVE,0.9780308604240416
1699,lifting sure heck don39t don39t wanna get muscular look like man that39s grossbrbrnotsrs love lifting,NEGATIVE,0.966838836669922
1700,8990th like 899 comment,NEGATIVE,0.9477842450141908
1701,like guys watch it39s nice watch,POSITIVE,0.9998408555984496
1702,kangaroo awesome,POSITIVE,0.9998376369476318
1703,great ray i39m going going around asking females fuck bro,POSITIVE,0.986451268196106
1704,bernese mountain dogs docile dogs around similar temperment golden retriever mine cornered baby bunny wanted lick,POSITIVE,0.7180041074752808
1705,4 cats,NEGATIVE,0.8457868695259094
